Str_ID,Link_ID,From,Prov_Code,Str_Type,GPS_E,GPS_S,EndGPS_E,EndGPS_S,Obst_Type,Num_Spans,Over_Length,Span_Length,Clear_Soffit,Clear_Width,Walk_Width,Total_Width,Barrier_Height,Des_Type,Mat_Type,Surf_Type
BR068808:0027.39,R068808:0013.3,27391,Nampula,BRDG,40.0562133789,-15.6975603104,,,STRM,2,8.00,4,2.00,5.00,,,,BEAM,CONC,CONC
BR068808:0027.52,R068808:0013.3,27521,Nampula,BRDG,40.0550498962,-15.6974534988,,,STRM,2,10.00,5,1.80,5.00,,,,BEAM,CONC,CONC
BR070208:0012.62,R070208:0008.1,12623,Nampula,BRDG,40.6016807556,-14.5927400589,,,STRM,1,12.20,12.2,3.15,5.50,1.30,,,GIRD,CONC,ASPH
BR070208:0016.68,R070208:0008.1,16678,Nampula,BRDG,40.6143989563,-14.5634698868,,,RIVR,6,23.20,3.85,4.00,4.45,0.00,,,CULV,CONC,ASPH
BR070208:0017.88,R070208:0008.1,17883,Nampula,BRDG,40.6184196472,-14.5535202026,,,RIVR,1,37.70,37.7,3.15,4.10,1.25,,,STEL,STEL,STEL
BR070508:0063.64,R070508:0053.9,63643,Nampula,BRDG,40.3576583862,-13.9372005463,,,STRM,1,30.00,30,2.00,6.00,,,,BEAM,STEL,STEL
BR070508:0064.46,R070508:0053.9,64464,Nampula,BRDG,40.3576316833,-13.9299526215,,,STRM,25,170.00,6,2.50,5.50,0.75,,,BEAM,CONC,CONC
BR070508:0071.44,R070508:0053.9,71437,Nampula,BRDG,40.3444328308,-13.8744401932,,,STRM,2,10.00,5,2.50,5.50,,,,BEAM,CONC,CONC
BR070508:0105.00,R070508:0082.5,104999,Nampula,BRDG,40.4232215881,-13.6662940979,,,STRM,1,60.00,60,2.50,4.00,,,,BEAM,STEL,STEL
BR110608:0052.32,R110608:0043.0,52321,Nampula,BRDG,37.5107192993,-15.0497207642,,,STRM,1,6.00,6,1.50,4.00,,,,BEAM,CONC,CONC
BR110608:0056.01,R110608:0043.0,56013,Nampula,BRDG,37.520236969,-15.018453598,,,STRM,2,10.00,5,1.50,4.00,,,,BAIL,STEL,STEL
BR110608:0062.46,R110608:0043.0,62462,Nampula,BRDG,37.5197257996,-14.9627094269,,,STRM,2,8.00,4,2.00,4.50,,,,BEAM,CONC,CONC
BR116408:0011.70,R116408:0000.0,11695,Nampula,BRDG,37.8496932983,-14.5996437073,,,STRM,2,15.00,7.5,2.00,4.00,,,,BEAM,CONC,CONC
BR116508:0000.20,R116508:0000.0,200,Nampula,BRDG,37.72315979,-14.8915643692,,,STRM,2,20.00,10,1.50,5.00,,,,BEAM,CONC,CONC
BR116508:0005.38,R116508:0000.0,5380,Nampula,BRDG,37.7177963257,-14.8506298065,,,STRM,1,6.00,6,1.50,3.50,,,,BEAM,CONC,CONC
BR116708:0011.92,R116708:0000.0,11918,Nampula,BRDG,38.7353096008,-14.8474721909,,,STRM,3,9.00,3,1.00,6.00,,,,BEAM,CONC,CONC
BR116708:0033.39,R116708:0000.0,33389,Nampula,BRDG,38.8601570129,-14.7021036148,,,STRM,4,33.00,8,1.00,4.00,,,,BEAM,STEL,STEL
BR116808:0010.25,R116808:0000.0,10251,Nampula,BRDG,40.0442619324,-14.7401714325,,,STRM,3,24.00,8,2.50,3.50,,,,BEAM,CONC,CONC
BR116808:0011.57,R116808:0000.0,11567,Nampula,BRDG,40.0556869507,-14.7363672256,,,STRM,2,10.00,5,2.50,3.50,,,,BEAM,CONC,CONC
BR116808:0040.97,R116808:0000.0,40973,Nampula,BRDG,40.3219451904,-14.7131185532,,,STRM,2,10.00,5,2.50,4.00,,,,BEAM,CONC,CONC
BR117008:0012.02,R117008:0000.0,12015,Nampula,BRDG,38.1182785034,-15.0409612656,,,STRM,3,9.00,3,1.20,4.00,,,,BEAM,CONC,CONC
BN000605:0004.60,N000605:0000.0,4604,Manica,BRDG,32.7547836304,-18.9873695374,,,RIVR,1,44.00,24,12.00,6.50,1.00,,,ARCH,CONC,SEAL
BN000605:0006.01,N000605:0000.0,6009,Manica,BRDG,32.7676544189,-18.9899940491,,,RIVR,2,14.00,7,5.20,7.00,,,,BEAM,CONC,SEAL
BN000605:0007.93,N000605:0000.0,7933,Manica,BRDG,32.7845420837,-18.9878349304,,,RIVR,1,32.00,12,1.90,7.00,0.50,,,ARCH,CONC,SEAL
BN000605:0012.19,N000605:0000.0,12188,Manica,BRDG,32.8193244934,-18.9701824188,,,RIVR,1,30.00,14,3.20,7.00,0.50,,,BEAM,CONC,SEAL
BN000605:0013.67,N000605:0000.0,13673,Manica,BRDG,32.8318977356,-18.9641475677,,,RIVR,1,12.00,12,2.70,7.00,0.50,,,BEAM,CONC,SEAL
BN000605:0014.23,N000605:0000.0,14231,Manica,BRDG,32.8367958069,-18.961933136,,,RIVR,1,31.00,11,9.00,7.00,1.00,,,BEAM,CONC,SEAL
BN000605:0018.98,N000605:0000.0,18975,Manica,BRDG,32.8719215393,-18.9358825684,,,RIVR,1,33.00,21,1.90,7.00,1.00,,,BEAM,CONC,SEAL
BN000605:0019.77,N000605:0000.0,19772,Manica,BRDG,32.8794670105,-18.9363651276,,,RIVR,1,55.00,23,2.40,7.00,1.00,,,BEAM,CONC,SEAL
BN000605:0022.48,N000605:0019.8,22481,Manica,BRDG,32.9049110413,-18.9398097992,,,STRM,1,28.00,14,2.80,6.50,,,,BEAM,CONC,SEAL
BN000605:0038.71,N000605:0030.4,38707,Manica,BRDG,33.0486412048,-18.986913681,,,RIVR,3,150.00,42.5,25.00,7.00,0.50,,,BEAM,CONC,SEAL
BN000605:0043.97,N000605:0030.4,43970,Manica,BRDG,33.0951538086,-19.0041160583,,,RIVR,3,150.00,42.5,28.00,7.00,1.00,,,BEAM,CONC,SEAL
BN000605:0049.92,N000605:0030.4,49920,Manica,BRDG,33.1477012634,-19.0226955414,,,RIVR,1,38.00,22,3.10,6.50,0.50,,,BEAM,CONC,SEAL
BN000605:0053.00,N000605:0052.3,52998,Manica,BRDG,33.1715965271,-19.0379886627,,,RIVR,2,15.00,7.5,3.80,6.00,,,,BEAM,CONC,SEAL
BN000605:0062.34,N000605:0055.6,62344,Manica,BRDG,33.2572441101,-19.0512332916,,,RIVR,1,34.00,16,3.20,8.50,0.50,,,BEAM,CONC,SEAL
BN000605:0064.12,N000605:0055.6,64117,Manica,BRDG,33.2736968994,-19.0534172058,,,RIVR,2,46.00,19,2.10,7.00,0.20,,,BEAM,CONC,SEAL
BN000605:0067.73,N000605:0065.7,67734,Manica,BRDG,33.3033714294,-19.068031311,,,RIVR,1,18.00,18,0.90,6.50,,,,BEAM,CONC,SEAL
BN000605:0071.87,N000605:0070.9,71871,Manica,BRDG,33.338344574,-19.0766334534,,,RIVR,3,22.00,7,6.00,7.00,,,,BEAM,CONC,SEAL
BN000605:0081.03,N000605:0070.9,81030,Manica,BRDG,33.418598175,-19.0967712402,,,RIVR,1,38.00,23,1.20,7.00,0.50,,,BEAM,CONC,SEAL
BN000605:0104.72,N000605:0089.0,104718,Manica,BRDG,33.6066093445,-19.0751991272,,,RAIL,1,14.00,11,5.60,4.50,,,,BEAM,CONC,SEAL
BN000605:0108.15,N000605:0108.0,108150,Manica,BRDG,33.6350822449,-19.0732860565,,,RAIL,1,10.00,8,6.50,6.50,0.50,,,BEAM,CONC,SEAL
BN000605:0138.41,N000605:0121.6,138411,Manica,BRDG,33.8361930847,-19.1428356171,,,RIVR,1,34.00,8,5.60,6.50,,,,BEAM,CONC,
BN000605:0145.16,N000605:0121.6,145155,Manica,BRDG,33.875213623,-19.1868057251,,,RIVR,3,58.00,12.5,3.20,6.50,1.00,,,BEAM,CONC,SEAL
BN000705:0012.99,N000705:0012.7,12992,Manica,BRDG,33.2657394409,-18.950510025,,,Rail,1,10.50,10.5,6.20,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0015.89,N000705:0012.7,15892,Manica,BRDG,33.2670707703,-18.9245204926,,,RIVR,1,25.80,25.8,4.50,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0020.71,N000705:0012.7,20707,Manica,BRDG,33.2765617371,-18.8861694336,,,RIVR,1,10.60,10.55,5.20,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0021.60,N000705:0012.7,21602,Manica,BRDG,33.2772407532,-18.8781204224,,,RIVR,1,25.80,25.8,6.70,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0024.08,N000705:0012.7,24082,Manica,BRDG,33.2832489014,-18.8566894531,,,RIVR,1,25.80,25.8,6.20,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0025.43,N000705:0012.7,25432,Manica,BRDG,33.2861099243,-18.8449897766,,,RIVR,1,11.00,11,4.80,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0027.45,N000705:0012.7,27452.880859375,Manica,BRDG,33.291469574,-18.827709198,,,RIVR,1,11.00,11,9.30,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0029.95,N000705:0012.7,29952,Manica,BRDG,33.3002510071,-18.806810379,,,RIVR,1,10.50,10.45,5.20,7.20,1.00,,,,CONC,ASPH
BN000705:0045.37,N000705:0012.7,45369.98828125,Manica,BRDG,33.320110321,-18.6756000519,,,RIVR,3,76.80,25.8,101.10,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0060.25,N000705:0059.8,60250,Manica,BRDG,33.2798194885,-18.5536003113,,,RIVR,5,150.50,30,16.40,7.20,0.90,,,BOXG,CONC,ASPH
BN000705:0088.98,N000705:0059.8,88980,Manica,BRDG,33.2065811157,-18.3276500702,,,RIVR,1,19.20,19.2,4.00,7.20,1.25,,,GIRD,CONC,ASPH
BN000705:0089.48,N000705:0059.8,89475,Manica,BRDG,33.2071609497,-18.3232097626,,,RIVR,1,13.20,13.2,4.30,7.20,1.25,,,GIRD,CONC,ASPH
BN000705:0090.89,N000705:0059.8,90885,Manica,BRDG,33.2110786438,-18.311050415,,,RIVR,1,7.00,7,5.30,7.20,1.00,,,SLAB,CONC,ASPH
BN000705:0103.86,N000705:0059.8,103860,Manica,BRDG,33.2253189087,-18.1978607178,,,RIVR,1,31.40,31.4,13.90,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0106.44,N000705:0059.8,106440,Manica,BRDG,33.2179908752,-18.1757793427,,,RIVR,1,13.20,13.2,7.80,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0111.55,N000705:0059.8,111545,Manica,BRDG,33.1966285706,-18.1353092194,,,RIVR,1,13.20,13.2,5.60,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0114.83,N000705:0059.8,114825,Manica,BRDG,33.1878585815,-19.0524997711,,,RIVR,1,13.20,13.2,8.20,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0121.98,N000705:0120.8,121984,Manica,BRDG,33.1749801636,-18.0471591949,,,RIVR,1,11.30,11.25,5.75,7.20,0.90,,,GIRD,CONC,ASPH
BN000705:0127.45,N000705:0120.8,127447.8984375,Manica,BRDG,33.1818313599,-18.0007190704,,,RIVR,1,23.00,23,5.60,7.20,0.80,,,GIRD,CONC,ASPH
BN000705:0133.74,N000705:0120.8,133739,Manica,BRDG,33.2021598816,-17.949010849,,,RIVR,3,54.00,18,9.00,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0139.29,N000705:0120.8,139287.703125,Manica,BRDG,33.2119483948,-17.9003505707,,,RIVR,1,11.00,1,6.80,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0146.41,N000705:0143.3,146408,Manica,BRDG,33.2213096619,-17.8431396484,,,RIVR,1,11.00,11,6.10,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0154.26,N000705:0143.3,154263,Manica,BRDG,33.2277793884,-17.7770900726,,,RIVR,1,23.20,23.2,6.70,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0160.14,N000705:0143.3,160138,Manica,BRDG,33.2462806702,-17.7310600281,,,RIVR,2,9.10,4.55,4.80,7.20,1.00,,,SLAB,CONC,ASPH
BN000705:0160.94,N000705:0143.3,160938,Manica,BRDG,33.2510795593,-17.7258892059,,,RIVR,2,36.00,18,6.40,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0167.98,N000705:0161.9,167980,Manica,BRDG,33.256980896,-17.6644306183,,,RIVR,1,6.70,6.7,6.70,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0175.91,N000705:0161.9,175910,Manica,BRDG,33.2579803467,-17.5993309021,,,RIVR,1,23.00,23,7.70,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0186.51,N000705:0161.9,186506.09375,Manica,BRDG,33.3000488281,-17.5177497864,,,RIVR,1,16.50,16.5,6.30,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0187.57,N000705:0161.9,187570,Manica,BRDG,33.3068008423,-17.5107498169,,,RIVR,1,5.60,5.6,4.00,7.20,1.00,,,SLAB,CONC,ASPH
BN000705:0190.27,N000705:0161.9,190265,Manica,BRDG,33.3189888,-17.4899196625,,,RIVR,1,7.20,7.15,6.30,7.20,1.00,,,SLAB,CONC,ASPH
BN000705:0190.55,N000705:0161.9,190545,Manica,BRDG,33.320728302,-17.4880008698,,,RIVR,1,6.90,6.9,6.30,7.20,1.00,,,SLAB,CONC,ASPH
BN000705:0190.64,N000705:0161.9,190635,Manica,BRDG,33.3222389221,-17.4863491058,,,RIVR,1,8.90,8.9,5.50,7.20,1.00,,,GIRD,CONC,ASPH
BN000705:0192.13,N000705:0190.7,192130,Manica,BRDG,33.3307304382,-17.476650238,,,RIVR,1,7.00,7,5.00,7.20,1.00,,,SLAB,CONC,ASPH
BN000705:0197.29,N000705:0190.7,197285,Manica,BRDG,33.3454208374,-17.4333305359,,,RIVR,1,13.00,13,5.00,7.20,0.50,,,GIRD,CONC,ASPH
BN000705:0197.73,N000705:0190.7,197725,Manica,BRDG,33.3469810486,-17.4297294617,,,RIVR,1,13.50,13.5,7.10,7.20,0.50,,,GIRD,CONC,ASPH
BN000705:0198.67,N000705:0190.7,198670,Manica,BRDG,33.351688385,-17.4224796295,,,RIVR,1,16.50,16.5,7.40,7.20,0.45,,,GIRD,CONC,ASPH
BN000705:0201.35,N000705:0190.7,201350,Manica,BRDG,33.3654098511,-17.4024791718,,,RIVR,1,13.00,13,6.70,7.20,0.45,,,GIRD,CONC,ASPH
BN000705:0203.56,N000705:0190.7,203560,Manica,BRDG,33.3750305176,-17.3850803375,,,RIVR,1,7.60,7.6,5.10,7.20,0.50,,,GIRD,CONC,ASPH
BN000705:0205.29,N000705:0190.7,205285,Manica,BRDG,33.3801383972,-17.3702907562,,,RIVR,1,20.50,20.5,1.00,7.20,0.50,,,GIRD,CONC,ASPH
BN000705:0207.11,N000705:0190.7,207110,Manica,BRDG,33.400970459,-17.3544807434,,,RIVR,2,6.90,3.45,4.00,8.00,0.00,,,CULV,CONC,ASPH
BN000705:0210.21,N000705:0190.7,210206.796875,Manica,BRDG,33.3939590454,-17.3278694153,,,RIVR,1,16.50,16.5,7.20,7.20,0.50,,,GIRD,CONC,ASPH
BN000705:0212.69,N000705:0190.7,212690,Manica,BRDG,33.4017791748,-17.306760788,,,RIVR,1,10.90,10.9,5.90,7.20,0.50,,,GIRD,CONC,ASPH
BN000705:0217.75,N000705:0216.3,217749,Manica,BRDG,33.3976593018,-17.2621803284,,,RIVR,1,6.70,6.7,6.00,7.20,0.50,,,SLAB,CONC,ASPH
BN000705:0220.06,N000705:0216.3,220056.59375,Manica,BRDG,33.3880310059,-17.2436408997,,,RIVR,1,16.50,16.5,7.90,7.20,0.50,,,GIRD,CONC,ASPH
BN000705:0220.74,N000705:0216.3,220744,Manica,BRDG,33.387588501,-17.237449646,,,RIVR,1,10.90,10.9,5.00,7.20,0.50,,,GIRD,CONC,ASPH
BN000705:0222.18,N000705:0216.3,222184,Manica,BRDG,33.3838996887,-17.2249393463,,,RIVR,1,8.20,8.2,4.00,7.20,0.45,,,SLAB,CONC,ASPH
BN000705:0225.49,N000705:0216.3,225489,Manica,BRDG,33.3786506653,-17.1957092285,,,RIVR,1,12.10,12.2,7.30,7.20,0.45,,,GIRD,CONC,ASPH
BN000705:0227.57,N000705:0216.3,227569,Manica,BRDG,33.3761711121,-17.1772994995,,,RIVR,1,12.80,12.8,6.70,7.20,0.45,,,GIRD,CONC,ASPH
BN000705:0230.03,N000705:0216.3,230034,Manica,BRDG,33.3676605225,-17.1566009521,,,RIVR,1,10.70,10.65,5.70,7.20,0.45,,,GIRD,CONC,ASPH
BN000705:0237.70,N000705:0216.3,237704,Manica,BRDG,33.3475914001,-17.0910491943,,,RIVR,1,7.60,7.55,4.40,7.20,0.45,,,SLAB,CONC,ASPH
BN000705:0242.39,N000705:0216.3,242389,Manica,BRDG,33.3424415588,-17.5597190857,,,RIVR,1,7.20,7.15,5.00,7.20,0.80,,,SLAB,CONC,ASPH
BN000705:0265.17,N000705:0216.3,265174,Manica,BRDG,33.2651596069,-16.874130249,,,RIVR,8,222.50,27.5,24.00,6.90,1.50,,,GIRD,CONC,ASPH
BN026005:0009.30,N026005:0001.1,9298,Manica,BRDG,32.8318595886,-20.4367408752,,,RIVR,2,8.20,4.1,4.00,7.20,0.90,,,CULV,CONC,ASPH
BN026005:0010.01,N026005:0001.1,10008,Manica,BRDG,32.8368682861,-20.4396705627,,,RIVR,1,30.60,30.6,4.60,4.20,1.00,,,STEL,STEL,STEL
BN026005:0010.16,N026005:0001.1,10158,Manica,BRDG,32.8379592896,-20.4405193329,,,RIVR,1,30.40,30.4,6.60,4.20,1.00,,,STEL,STEL,STEL
BN026005:0010.56,N026005:0001.1,10558,Manica,BRDG,32.8408813477,-20.4427604675,,,RIVR,1,30.40,30.4,3.70,4.20,1.00,,,STEL,STEL,STEL
BN026005:0010.75,N026005:0001.1,10753,Manica,BRDG,32.8424911499,-20.4435691833,,,RIVR,1,30.50,30.5,3.80,4.20,1.00,,,STEL,STEL,STEL
BN026005:0010.87,N026005:0001.1,10868,Manica,BRDG,32.8434295654,-20.4441699982,,,RIVR,1,30.70,30.7,4.90,4.20,1.00,,,STEL,STEL,STEL
BN026005:0012.63,N026005:0001.1,12633,Manica,BRDG,32.8581390381,-20.4472904205,,,RIVR,2,61.50,30.5,11.50,4.20,1.00,,,STEL,STEL,STEL
BN026005:0023.54,N026005:0001.1,23543,Manica,BRDG,32.9312782288,-20.4059391022,,,RIVR,1,6.20,6.2,4.10,8.50,0.00,,,CULV,CONC,ASPH
BN026005:0031.56,N026005:0001.1,31563,Manica,BRDG,32.9890785217,-20.3382301331,,,RIVR,3,16.30,5.4,3.90,8.50,0.00,,,CULV,CONC,ASPH
BN026005:0038.74,N026005:0034.5,38741,Manica,BRDG,33.229801178,-20.2980594635,,,RIVR,3,17.10,5.5,3.30,8.50,0.00,,,CULV,CONC,ASPH
BN026005:0041.02,N026005:0034.5,41021,Manica,BRDG,33.0433082581,-20.2887897491,,,RIVR,1,33.60,33.6,8.20,4.20,0.00,,,STEL,STEL,STEL
BN026005:0047.67,N026005:0034.5,47671,Manica,BRDG,33.0908317566,-20.2705993652,,,RIVR,1,15.20,15.2,6.00,4.20,0.00,,,STEL,STEL,STEL
BN026005:0050.93,N026005:0049.7,50930,Manica,BRDG,33.1190299988,-20.2698993683,,,RIVR,1,6.00,6,6.60,7.20,0.90,,,SLAB,CONC,ASPH
BN026005:0056.67,N026005:0049.7,56670,Manica,BRDG,33.1592712402,-20.2517204285,,,RIVR,1,12.20,12.2,8.50,4.20,0.00,,,STEL,STEL,STEL
BN026005:0060.75,N026005:0049.7,60750,Manica,BRDG,33.1829605103,-20.2407493591,,,RIVR,1,9.20,9.15,5.80,4.20,0.00,,,STEL,STEL,STEL
BN026005:0082.54,N026005:0049.7,82535,Manica,BRDG,33.2568702698,-20.0778808594,,,RIVR,11,220.00,20,7.20,7.20,1.20,,,GIRD,CONC,CONC
BN026005:0098.41,N026005:0049.7,98410,Manica,BRDG,33.3484992981,-19.987159729,,,RIVR,8,160.00,20,13.40,7.20,1.20,,,GIRD,CONC,CONC
BN026005:0101.19,N026005:0049.7,101185,Manica,BRDG,33.3642883301,-19.9726696014,,,RIVR,2,13.00,6.5,6.40,7.20,0.90,,,CULV,CONC,ASPH
BN026005:0106.91,N026005:0101.8,106909,Manica,BRDG,33.3499183655,-19.9322395325,,,RIVR,2,5.70,2.85,5.20,8.80,0.00,,,VENT,CONC,ASPH
BN026005:0109.33,N026005:0101.8,109334,Manica,BRDG,33.342338562,-19.9139499664,,,RIVR,2,6.00,3,5.50,8.80,0.00,,,CULV,CONC,ASPH
BN026005:0109.70,N026005:0101.8,109699,Manica,BRDG,33.3394393921,-19.9122905731,,,RIVR,1,6.00,6,5.70,8.80,0.00,,,CULV,CONC,ASPH
BN026005:0115.56,N026005:0101.8,115564,Manica,BRDG,33.3160018921,-19.8659305573,,,RIVR,2,11.70,5.6,6.80,8.80,0.00,,,CULV,CONC,ASPH
BN026005:0127.61,N026005:0101.8,127609,Manica,BRDG,33.3488502502,-19.7884693146,,,RIVR,4,21.50,5.5,4.00,8.60,0.00,,,CULV,CONC,ASPH
BN026005:0182.04,N026005:0175.7,182040,Manica,BRDG,33.2992706299,-19.4495716095,,,RIVR,4,60.20,15,8.60,9.00,1.00,,,GIRD,CONC,ASPH
BN026005:0182.31,N026005:0175.7,182305,Manica,BRDG,33.2978515625,-19.4479904175,,,RIVR,2,31.00,15.5,9.80,9.00,1.00,,,GIRD,CONC,ASPH
BN026005:0194.15,N026005:0189.8,194152,Manica,BRDG,33.3047409058,-19.3513908386,,,RIVR,5,155.00,30,13.50,4.20,1.10,,,STEL,STEL,STEL
BN026005:0211.27,N026005:0193.8,211270,Manica,BRDG,33.3838806152,-19.2372703552,,,RIVR,2,8.50,3,3.20,6.70,0.90,,,ARCH,CONC,ASPH
BN026105:0010.32,N026105:0010.3,10323,Manica,VENT,33.3374977112,-17.7385482788,,,STRM,,26.00,,,4.80,,,,VENT,CONC,CONC
BN026105:0060.77,N026105:0010.3,60765,Manica,BRDG,33.7630653381,-17.7837276459,,,STRM,1,30.00,30,1.30,4.50,,,,BEAM,STTM,WOOD
BN026105:0092.26,N026105:0085.3,92256,Manica,BRDG,33.9958305359,-17.9100990295,,,STRM,1,23.00,23,0.80,4.50,,,,BEAM,STEL,STEL
BR052105:0205.42,R052105:0183.7,205415,Manica,BRDG,33.0539894104,-20.7889595032,,,RIVR,6,18.40,1,1.00,6.50,0.00,,,VENT,CONC,CONC
BR052505:0028.98,R052505:0022.3,28980,Manica,BRDG,33.0477676392,-18.7872905731,,,RIVR,1,12.00,10,1.50,4.00,,,,BEAM,STEL,STEL
BR052705:0031.71,R052705:0000.0,31710,Manica,BRDG,33.1689376831,-18.0506191254,,,RIVR,1,16.00,16,5.00,5.00,,,,BEAM,STEL,STEL
BR052905:0006.57,R052905:0000.0,6567,Manica,VENT,33.4331359863,-17.2314987183,,,STRM,,20.00,,,4.00,,,,VENT,ARMS,GRAV
BR052905:0006.88,R052905:0000.0,6876,Manica,BRDG,33.4357910156,-17.2303295135,,,RIVR,4,24.50,5.5,3.50,3.50,,,,BEAM,CONC,CONC
BR052905:0024.09,R052905:0000.0,24091,Manica,BRDG,33.5589027405,-17.1447048187,,,STRM,1,12.00,12,1.20,4.00,,,,BEAM,CONC,GRAV
BR052905:0135.51,R052905:0128.1,135508,Manica,VENT,34.303314209,-16.7571277618,,,STRM,,22.00,,,4.00,,,,VENT,ARMS,CONC
BR053005:0003.54,R053005:0000.0,3544,Manica,VENT,33.5597953796,-17.1008281708,,,RIVR,,19.00,,,7.00,,,,VENT,ARCO,CONC
BR053005:0064.30,R053005:0000.0,64304,Manica,BRDG,33.5035552979,-16.6023979187,,,RIVR,1,40.00,35,2.00,7.00,,,,BEAM,CONC,CONC
BR095005:0016.10,R095005:0000.0,16099,Manica,VENT,33.7072753906,-17.1948070526,,,RIVR,,14.00,,,6.00,,,,VENT,ARCO,CONC
BR095405:0000.00,R095405:0000.0,0,Manica,VENT,32.7226371765,-20.7840881348,,,STRM,,12.00,,,4.00,,,,VENT,CONC,CONC
BR096205:0017.49,R096205:0000.0,17489,Manica,BRDG,32.7605895996,-18.9706897736,,,STRM,1,31.00,31,2.50,4.00,,,,BAIL,STEL,STEL
BR096205:0023.41,R096205:0000.0,23409,Manica,BRDG,32.7305183411,-18.9993095398,,,STRM,2,37.00,16,3.00,6.00,0.30,,,BAIL,CONC,CONC
BR096905:0023.48,R096905:0000.0,23477,Manica,BRDG,33.032081604,-19.4021911621,,,STRM,1,35.00,35,0.76,4.50,,,,BEAM,STEL,STEL
BN000706:0280.37,N000706:0269.4,280365.40625,Tete,BRDG,33.2974014282,-16.7449207306,,,RIVR,3,82.40,27,9.80,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0283.60,N000706:0269.4,283596,Tete,BRDG,33.3064918518,-16.7173595428,,,RIVR,3,64.00,21.1,6.90,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0284.35,N000706:0269.4,284351,Tete,BRDG,33.3097000122,-16.7113208771,,,RIVR,1,21.10,21.1,5.80,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0284.69,N000706:0269.4,284686,Tete,BRDG,33.3117790222,-16.7090396881,,,RIVR,1,10.90,10.9,5.90,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0288.18,N000706:0269.4,288181,Tete,BRDG,33.3319892883,-16.6852798462,,,RIVR,1,27.10,27.1,8.00,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0293.54,N000706:0269.4,293536,Tete,BRDG,33.3410987854,-16.6399593353,,,RIVR,1,8.50,8.5,5.50,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0300.47,N000706:0269.4,300471,Tete,BRDG,33.3561897278,-16.5794906616,,,RIVR,1,8.50,8.5,1.90,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0305.35,N000706:0269.4,305346,Tete,BRDG,33.3810195923,-16.5457191467,,,RIVR,11,270.00,24.5,12.00,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0309.81,N000706:0308.2,309811.09375,Tete,BRDG,33.4012184143,-16.5113391876,,,RIVR,5,67.00,11.5,8.00,7.20,1.00,,,ARCH,CONC,ASPH
BN000706:0311.61,N000706:0308.2,311608,Tete,BRDG,33.4023208618,-16.4953403473,,,RIVR,1,7.80,7.75,3.80,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0314.05,N000706:0308.2,314053,Tete,BRDG,33.3915290833,-16.4762897491,,,RIVR,1,18.00,18,6.50,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0326.94,N000706:0308.2,326940.3125,Tete,BRDG,33.4253311157,-16.3718395233,,,RIVR,1,18.00,18,7.50,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0330.67,N000706:0308.2,330668,Tete,BRDG,33.4542388916,-16.354429245,,,RIVR,3,54.00,18,6.20,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0333.59,N000706:0308.2,333588,Tete,BRDG,33.4715309143,-16.3358707428,,,RIVR,3,54.00,18,8.40,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0336.62,N000706:0308.2,336618,Tete,BRDG,33.4979515076,-16.3298492432,,,RIVR,1,18.00,18,5.60,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0342.25,N000706:0340.1,342252,Tete,BRDG,33.5333900452,-16.2956695557,,,RIVR,1,8.90,8.65,8.65,7.25,1.00,,,GIRD,CONC,ASPH
BN000706:0344.52,N000706:0340.1,344522,Tete,BRDG,33.544090271,-16.279209137,,,RIVR,1,15.00,15,8.20,7.25,1.00,,,SLAB,CONC,ASPH
